Name,Geometry,L* (D65/10),a* (D65/10),b* (D65/10),r,g,b
PAR_EW_ROsi_NG_1,15as-45,47.1861263,27.02588639,22.09278073,163,93,76
PAR_EW_ROsi_NG_1,15as-30,47.0845758,26.75129619,22.04026512,163,93,76
PAR_EW_ROsi_NG_1,15as-15,47.07179607,26.11401042,21.14766882,162,93,77
PAR_EW_ROsi_NG_1,15as15,46.33952469,26.97439014,23.0887427,161,91,73
PAR_EW_ROsi_NG_1,15as45,44.26893933,28.7278449,25.88994298,158,84,63
PAR_EW_ROsi_NG_1,15as80,41.69742765,29.24048148,26.11882265,152,77,57
PAR_EW_ROsi_NG_1,45as-15,60.90232893,19.16961606,14.57374572,188,134,122
PAR_EW_ROsi_NG_1,45as15,49.67543154,23.25377882,19.42371556,164,102,86
PAR_EW_ROsi_NG_1,45as25,47.11942115,24.64264296,21.20334134,160,95,77
PAR_EW_ROsi_NG_1,45as45,44.12370164,26.69489687,23.84046564,155,86,66
PAR_EW_ROsi_NG_1,45as75,43.9397156,27.19125234,26.24456381,156,85,62
PAR_EW_ROsi_NG_1,45as110,43.68611522,27.76445204,27.24115883,156,83,59
PAR_EW_ROz_NG_1,15as-45,39.79270885,18.69938088,13.65312931,129,82,72
PAR_EW_ROz_NG_1,15as-30,40.3950179,18.90909812,14.15577974,131,83,73
PAR_EW_ROz_NG_1,15as-15,40.51707575,18.90308999,14.22847471,132,83,73
PAR_EW_ROz_NG_1,15as15,41.39010077,19.8908237,15.56304686,136,85,73
PAR_EW_ROz_NG_1,15as45,40.484064,20.95607718,16.49429092,135,82,70
PAR_EW_ROz_NG_1,15as80,38.60787316,20.36589796,15.05455646,129,78,68
PAR_EW_ROz_NG_1,45as-15,54.86757038,11.86479776,10.71909973,158,124,113
PAR_EW_ROz_NG_1,45as15,45.66132285,15.28509417,12.82449986,140,98,87
PAR_EW_ROz_NG_1,45as25,43.67626765,16.37488238,13.47173931,136,93,82
PAR_EW_ROz_NG_1,45as45,41.57114524,17.51775141,14.14493071,132,87,76
PAR_EW_ROz_NG_1,45as75,43.19117528,18.44802169,15.60825498,139,90,77
PAR_EW_ROz_NG_1,45as110,44.10052992,18.59660057,15.27979679,141,92,80
PAR_EW_ROsi_NG_3,15as-45,41.2354432,22.2548419,18.44759509,139,82,68
PAR_EW_ROsi_NG_3,15as-30,40.92594803,22.27116448,18.21620421,138,82,68
PAR_EW_ROsi_NG_3,15as-15,40.24305731,22.38640932,18.08142019,137,80,66
PAR_EW_ROsi_NG_3,15as15,41.0041805,22.71001094,19.08129273,140,81,67
PAR_EW_ROsi_NG_3,15as45,40.63270958,23.85406462,20.65674221,140,79,63
PAR_EW_ROsi_NG_3,15as80,40.99099522,24.8040668,21.3936646,143,80,63
PAR_EW_ROsi_NG_3,45as-15,57.42170243,14.88264279,14.51388836,172,128,113
PAR_EW_ROsi_NG_3,45as15,48.82499234,17.42238535,16.2209609,153,104,89
PAR_EW_ROsi_NG_3,45as25,46.30873392,18.70071188,17.14189366,148,97,82
PAR_EW_ROsi_NG_3,45as45,44.23327872,19.82389387,17.95034032,144,91,76
PAR_EW_ROsi_NG_3,45as75,45.11716241,20.60353401,19.44666832,148,93,75
PAR_EW_ROsi_NG_3,45as110,48.15243692,21.53418354,20.66705196,158,100,81
PAR_EW_ROsi_NG_2,15as-45,42.46403619,22.94647186,18.27318431,144,85,71
PAR_EW_ROsi_NG_2,15as-30,41.7141864,23.07041556,18.29468069,142,83,70
PAR_EW_ROsi_NG_2,15as-15,40.99930089,23.10945638,18.06375283,140,81,68
PAR_EW_ROsi_NG_2,15as15,40.99862158,23.66088371,19.48633346,141,81,66
PAR_EW_ROsi_NG_2,15as45,40.38931673,24.61556311,20.8117326,141,78,62
PAR_EW_ROsi_NG_2,15as80,40.05326341,25.23501196,21.14303782,141,77,61
PAR_EW_ROsi_NG_2,45as-15,58.04676143,16.14693384,14.83111703,176,129,114
PAR_EW_ROsi_NG_2,45as15,48.58196233,19.0754775,17.12507859,155,103,87
PAR_EW_ROsi_NG_2,45as25,45.86457829,20.17678518,18.05730401,149,95,79
PAR_EW_ROsi_NG_2,45as45,43.47591137,21.76435383,19.51235491,145,88,72
PAR_EW_ROsi_NG_2,45as75,43.72737752,22.36880218,21.01159474,147,88,70
PAR_EW_ROsi_NG_2,45as110,45.64454805,23.22182535,22.25947372,154,92,72
PAR_EW_ROz_NG_2,15as-45,34.22602068,13.60228985,9.993862231,106,72,65
PAR_EW_ROz_NG_2,15as-30,34.04898307,14.08971322,10.30696329,107,71,64
PAR_EW_ROz_NG_2,15as-15,33.73592063,14.60710045,10.79526183,107,70,63
PAR_EW_ROz_NG_2,15as15,35.21638874,16.4330884,12.95325511,114,72,63
PAR_EW_ROz_NG_2,15as45,34.88089545,17.33462548,13.58035109,114,71,61
PAR_EW_ROz_NG_2,15as80,33.96677863,16.1686238,11.92190313,110,70,62
PAR_EW_ROz_NG_2,45as-15,50.37923387,7.927780144,9.281811343,139,115,105
PAR_EW_ROz_NG_2,45as15,41.07248383,10.79190555,10.24162273,120,90,81
PAR_EW_ROz_NG_2,45as25,38.8489731,11.96638253,10.73360796,116,84,75
PAR_EW_ROz_NG_2,45as45,37.35983527,13.12654258,11.22040361,114,80,70
PAR_EW_ROz_NG_2,45as75,38.86277372,15.6899832,13.2611102,122,82,71
PAR_EW_ROz_NG_2,45as110,41.68164765,16.35527491,13.8421721,131,88,76
PAR_EW_YOz_NG_3,15as-45,60.52056968,17.31824259,39.71501236,194,133,76
PAR_EW_YOz_NG_3,15as-30,60.18812224,17.62300361,40.43639678,193,132,74
PAR_EW_YOz_NG_3,15as-15,59.44940263,18.24736668,40.39637285,192,130,72
PAR_EW_YOz_NG_3,15as15,60.68266223,17.98140503,41.26066481,195,133,73
PAR_EW_YOz_NG_3,15as45,60.55372524,18.02139103,42.28526502,195,133,71
PAR_EW_YOz_NG_3,15as80,60.23641408,17.8651272,43.08559689,194,132,69
PAR_EW_YOz_NG_3,45as-15,68.20929612,14.70677061,33.11110932,210,155,107
PAR_EW_YOz_NG_3,45as15,62.50288569,16.29410786,37.78991712,197,139,84
PAR_EW_YOz_NG_3,45as25,61.2950119,16.92760591,39.09930459,195,135,79
PAR_EW_YOz_NG_3,45as45,59.94167908,17.69584136,40.99906206,193,131,72
PAR_EW_YOz_NG_3,45as75,61.08840997,17.11109387,41.66874624,195,135,73
PAR_EW_YOz_NG_3,45as110,63.27935098,16.71461255,42.43443118,201,140,77
PAR_PW_CN_CC_3,15as-45,40.26449876,27.95104023,15.97369379,143,75,70
PAR_PW_CN_CC_3,15as-30,41.1763121,28.82353038,16.51819287,147,77,71
PAR_PW_CN_CC_3,15as-15,42.13845682,28.82160201,16.22138335,150,79,74
PAR_PW_CN_CC_3,15as15,44.07616974,29.50243742,17.18953115,156,83,77
PAR_PW_CN_CC_3,15as45,42.12006912,32.98802399,20.74203142,156,75,67
PAR_PW_CN_CC_3,15as80,42.52113112,34.89790958,22.1006246,160,74,66
PAR_PW_CN_CC_3,45as-15,55.44654999,17.61747398,9.226818057,168,121,118
PAR_PW_CN_CC_3,45as15,47.76033518,23.74114574,13.06772304,157,97,92
PAR_PW_CN_CC_3,45as25,45.33824257,26.23469676,14.95233579,155,89,84
PAR_PW_CN_CC_3,45as45,42.06430959,29.98965982,18.24884202,152,78,71
PAR_PW_CN_CC_3,45as75,41.85753422,32.6296739,22.08595865,156,75,64
PAR_PW_CN_CC_3,45as110,44.69580674,34.89543901,23.99977473,167,80,68
PAR_PW_CN_MC_3,15as-45,56.61061688,29.28029441,19.72132889,193,115,103
PAR_PW_CN_MC_3,15as-30,56.39367376,29.31415002,19.73470794,192,114,102
PAR_PW_CN_MC_3,15as-15,55.83155503,29.22784128,19.6745899,190,113,101
PAR_PW_CN_MC_3,15as15,56.60256027,29.42100078,20.31664778,193,115,102
PAR_PW_CN_MC_3,15as45,56.16805654,30.09782445,21.05149326,193,113,100
PAR_PW_CN_MC_3,15as80,55.19196875,29.73899969,20.75283724,190,111,98
PAR_PW_CN_MC_3,45as-15,64.39705362,23.83602547,15.67001688,206,140,129
PAR_PW_CN_MC_3,45as15,58.04783901,26.31532224,18.01181161,192,121,109
PAR_PW_CN_MC_3,45as25,56.75392499,27.11703816,18.7375666,190,117,105
PAR_PW_CN_MC_3,45as45,55.54015123,28.01713181,19.47195445,188,113,101
PAR_PW_CN_MC_3,45as75,57.01216348,27.45275653,19.88343853,191,117,104
PAR_PW_CN_MC_3,45as110,58.09686997,27.28828964,20.09216015,194,120,106
PAR_PW_CN_MC_2,15as-45,61.15500456,26.93391907,18.44231253,202,129,116
PAR_PW_CN_MC_2,15as-30,60.45266383,27.59640396,18.82516466,201,126,114
PAR_PW_CN_MC_2,15as-15,59.41866667,27.93196362,18.97502652,199,123,111
PAR_PW_CN_MC_2,15as15,59.72013044,28.14554166,19.50753949,200,124,111
PAR_PW_CN_MC_2,15as45,60.06519209,28.24182983,19.66693558,201,125,112
PAR_PW_CN_MC_2,15as80,59.88700741,27.16984062,19.01515765,199,125,112
PAR_PW_CN_MC_2,45as-15,67.48634177,23.15144983,16.15406445,214,148,136
PAR_PW_CN_MC_2,45as15,61.79893353,25.46082168,18.16718271,202,131,118
PAR_PW_CN_MC_2,45as25,60.67404359,26.09241765,18.59972737,199,128,115
PAR_PW_CN_MC_2,45as45,59.38733878,26.76224239,18.92348559,197,124,111
PAR_PW_CN_MC_2,45as75,62.30867981,25.17264585,18.44322393,203,133,119
PAR_PW_CN_MC_2,45as110,65.48669179,23.57143667,18.43115951,210,143,127
PAR_PW_CN_CC_1,15as-45,46.51466979,32.55590072,19.07153785,168,87,80
PAR_PW_CN_CC_1,15as-30,45.85630328,33.30557783,19.79438346,167,84,77
PAR_PW_CN_CC_1,15as-15,45.31404085,33.57089673,19.99030031,166,83,76
PAR_PW_CN_CC_1,15as15,45.59464557,34.48187828,21.40441142,168,82,74
PAR_PW_CN_CC_1,15as45,44.34673725,36.12529867,23.44074821,167,78,68
PAR_PW_CN_CC_1,15as80,43.03738163,35.71320539,22.69611647,163,75,66
PAR_PW_CN_CC_1,45as-15,56.68387568,23.55987026,12.74497729,182,120,115
PAR_PW_CN_CC_1,45as15,48.39754229,29.19173144,17.4269414,168,94,87
PAR_PW_CN_CC_1,45as25,46.53698089,31.11139771,19.05429777,166,88,80
PAR_PW_CN_CC_1,45as45,44.1634427,33.57476561,21.36414713,163,80,71
PAR_PW_CN_CC_1,45as75,46.71657586,32.49181802,22.44406117,169,87,75
PAR_PW_CN_CC_1,45as110,51.07614272,30.18515593,22.23729693,179,100,85
PAR_PW_CN_PB_1,15as-45,48.42254984,29.51863555,16.72319952,168,94,88
PAR_PW_CN_PB_1,15as-30,48.42696353,29.97513869,17.15716342,169,94,88
PAR_PW_CN_PB_1,15as-15,48.35021448,29.94020474,17.11904924,169,94,87
PAR_PW_CN_PB_1,15as15,48.82373077,30.77301328,18.26177555,172,94,87
PAR_PW_CN_PB_1,15as45,46.82205312,32.91299894,20.33831832,170,87,79
PAR_PW_CN_PB_1,15as80,45.10449388,33.10006424,20.26191783,165,83,75
PAR_PW_CN_PB_1,45as-15,64.6837603,18.29698961,10.85927574,195,145,138
PAR_PW_CN_PB_1,45as15,54.58695193,23.80029919,14.5334593,177,114,107
PAR_PW_CN_PB_1,45as25,52.00576342,25.90282795,16.05067415,173,106,98
PAR_PW_CN_PB_1,45as45,49.03695709,28.62719688,18.19549226,170,96,87
PAR_PW_CN_PB_1,45as75,49.09834742,29.62686711,19.83343633,172,96,85
PAR_PW_CN_PB_1,45as110,51.10283012,29.53628824,19.93427276,177,101,89
PAR_PW_CN+_NG_1,15as-45,36.11875855,21.11951447,11.69459421,122,71,67
PAR_PW_CN+_NG_1,15as-30,35.7500214,21.51186301,11.95805112,121,70,66
PAR_PW_CN+_NG_1,15as-15,35.58154829,21.3609536,11.92300555,121,70,66
PAR_PW_CN+_NG_1,15as15,35.92049582,22.07257448,13.00735351,123,70,65
PAR_PW_CN+_NG_1,15as45,34.91450624,23.40730125,14.32878864,122,67,60
PAR_PW_CN+_NG_1,15as80,33.5819321,23.37138162,13.72407527,119,63,58
PAR_PW_CN+_NG_1,45as-15,47.51539431,16.13057592,10.01473899,145,102,97
PAR_PW_CN+_NG_1,45as15,39.64441956,19.86241398,11.96273782,130,81,75
PAR_PW_CN+_NG_1,45as25,37.62142682,21.12735109,12.85411024,126,75,69
PAR_PW_CN+_NG_1,45as45,35.9050269,23.02258125,14.20526065,125,69,63
PAR_PW_CN+_NG_1,45as75,36.79709458,24.29026203,16.12548482,129,70,62
PAR_PW_CN+_NG_1,45as110,38.56841229,24.89016022,16.57201304,135,74,65
PAR_PW_CN_CC_2,15as-45,47.0479888,28.21716283,15.82201611,163,92,86
PAR_PW_CN_CC_2,15as-30,47.01190954,28.61161056,16.15629051,163,91,86
PAR_PW_CN_CC_2,15as-15,46.84165949,28.64703782,16.13822745,163,91,85
PAR_PW_CN_CC_2,15as15,47.07406496,29.57494617,17.4176557,165,91,84
PAR_PW_CN_CC_2,15as45,45.0036037,31.96234361,19.90085907,163,83,75
PAR_PW_CN_CC_2,15as80,44.33380152,31.81275348,19.55123665,161,82,74
PAR_PW_CN_CC_2,45as-15,63.41837198,18.33356174,9.967041075,191,141,137
PAR_PW_CN_CC_2,45as15,53.04754668,23.74696758,13.90795564,172,111,104
PAR_PW_CN_CC_2,45as25,50.71281679,25.44011473,15.41702555,169,103,96
PAR_PW_CN_CC_2,45as45,47.43542124,28.17634425,17.740921,164,93,84
PAR_PW_CN_CC_2,45as75,47.25934667,29.38263879,19.92243662,166,91,80
PAR_PW_CN_CC_2,45as110,50.09136951,28.92429327,19.50657347,173,99,88
PAR_PW_CN_MC_1,15as-45,73.27429919,18.95431527,15.1806663,223,167,153
PAR_PW_CN_MC_1,15as-30,73.04545873,19.07378568,15.24278151,223,166,152
PAR_PW_CN_MC_1,15as-15,71.90712682,19.1078807,15.30761715,220,163,149
PAR_PW_CN_MC_1,15as15,72.03855481,18.89977267,15.49032372,220,163,149
PAR_PW_CN_MC_1,15as45,71.43963188,19.12694154,15.63937239,218,162,147
PAR_PW_CN_MC_1,15as80,69.03799362,18.9090457,15.51973954,211,155,141
PAR_PW_CN_MC_1,45as-15,76.21379935,16.40794451,12.92196318,226,177,165
PAR_PW_CN_MC_1,45as15,71.25388041,17.77023128,14.41538131,215,162,149
PAR_PW_CN_MC_1,45as25,70.32284716,18.009513,14.59878448,213,160,146
PAR_PW_CN_MC_1,45as45,69.14484872,18.23921306,14.67494274,210,156,143
PAR_PW_CN_MC_1,45as75,72.40622788,16.81485398,14.35671791,217,166,152
PAR_PW_CN_MC_1,45as110,76.26780747,15.15577663,14.46687288,225,178,162
PAR_EW_YOz_NG_2,15as-45,62.44810933,18.50826723,41.60138801,201,137,77
PAR_EW_YOz_NG_2,15as-30,62.74610099,18.91720803,42.52826804,203,138,76
PAR_EW_YOz_NG_2,15as-15,62.44899426,19.54767874,42.33919178,203,136,76
PAR_EW_YOz_NG_2,15as15,63.53605886,19.23469283,43.17075729,206,139,77
PAR_EW_YOz_NG_2,15as45,63.18594968,19.60183099,45.07032515,206,138,72
PAR_EW_YOz_NG_2,15as80,63.48955109,19.65250097,46.27264195,207,139,70
PAR_EW_YOz_NG_2,45as-15,71.60082665,15.31897194,33.89728964,221,164,114
PAR_EW_YOz_NG_2,45as15,66.6334952,17.03499488,38.96279001,211,149,92
PAR_EW_YOz_NG_2,45as25,65.06429063,17.94344474,40.97430817,208,144,85
PAR_EW_YOz_NG_2,45as45,63.48292855,18.75751558,43.02585626,205,140,77
PAR_EW_YOz_NG_2,45as75,64.12086045,18.47139869,44.23879692,207,141,76
PAR_EW_YOz_NG_2,45as110,66.53422644,18.13442741,44.9622801,214,148,81
PAR_EW_ROz_NG_3,15as-45,31.70911852,14.7384793,10.70167753,102,66,59
PAR_EW_ROz_NG_3,15as-30,31.47803489,15.35440431,11.08189535,102,65,57
PAR_EW_ROz_NG_3,15as-15,31.37111213,15.79356435,11.45319998,102,64,57
PAR_EW_ROz_NG_3,15as15,33.27574165,17.60430729,13.64287439,110,67,58
PAR_EW_ROz_NG_3,15as45,33.24301501,18.4440562,14.24813946,112,66,57
PAR_EW_ROz_NG_3,15as80,32.23190836,17.55231773,12.60569933,107,65,57
PAR_EW_ROz_NG_3,45as-15,43.6827689,10.24746119,9.589572057,126,97,88
PAR_EW_ROz_NG_3,45as15,34.92143604,13.96727929,11.1780895,109,73,65
PAR_EW_ROz_NG_3,45as25,33.19869792,15.12699565,11.66829867,106,69,60
PAR_EW_ROz_NG_3,45as45,31.925337,16.59377392,12.47381807,105,65,56
PAR_EW_ROz_NG_3,45as75,34.49767638,18.96988948,14.94160471,116,69,58
PAR_EW_ROz_NG_3,45as110,37.43085377,20.07666572,15.86651358,125,75,64
PAR_EW_YOz_NG_1,15as-45,68.42386019,18.61060397,48.00233185,221,152,79
PAR_EW_YOz_NG_1,15as-30,68.4996939,18.53895562,48.38058916,221,153,79
PAR_EW_YOz_NG_1,15as-15,67.86760235,18.96748223,47.88913559,220,151,78
PAR_EW_YOz_NG_1,15as15,68.74575826,18.37685548,48.46467213,222,153,79
PAR_EW_YOz_NG_1,15as45,68.21533468,18.66996314,50.03634861,221,152,75
PAR_EW_YOz_NG_1,15as80,67.05512704,18.98835784,51.03539065,218,148,70
PAR_EW_YOz_NG_1,45as-15,75.50989172,16.28879573,39.36939357,236,173,114
PAR_EW_YOz_NG_1,45as15,70.28205808,17.41692525,44.9806715,224,158,90
PAR_EW_YOz_NG_1,45as25,69.13100634,17.89059358,46.35496547,222,155,84
PAR_EW_YOz_NG_1,45as45,67.53375065,18.44123685,48.21964467,218,150,77
PAR_EW_YOz_NG_1,45as75,67.72918126,17.90033898,48.4476856,218,151,76
PAR_EW_YOz_NG_1,45as110,68.6716512,17.74806645,48.195627,221,154,79
PAR_PW_CB_NG_1,15as-45,25.46515988,0.578882656,1.609395465,62,60,58
PAR_PW_CB_NG_1,15as-30,24.46092564,0.496945408,1.405714061,60,58,56
PAR_PW_CB_NG_1,15as-15,23.90490403,0.581407366,1.409457473,59,56,55
PAR_PW_CB_NG_1,15as15,24.49916506,0.563546898,1.67447739,60,58,56
PAR_PW_CB_NG_1,15as45,23.87789086,0.505035908,1.8348944,59,56,54
PAR_PW_CB_NG_1,15as80,23.46888485,0.524315193,1.591850978,58,56,54
PAR_PW_CB_NG_1,45as-15,37.51193008,0.98800911,3.846076692,93,88,82
PAR_PW_CB_NG_1,45as15,29.43117468,0.788877818,3.27013368,73,69,64
PAR_PW_CB_NG_1,45as25,27.73733762,0.786618185,3.078424623,69,65,61
PAR_PW_CB_NG_1,45as45,25.81081032,0.701100086,2.875910787,64,61,57
PAR_PW_CB_NG_1,45as75,27.5475498,0.707898955,3.219515578,68,65,60
PAR_PW_CB_NG_1,45as110,30.00165699,0.758484669,3.404887833,74,70,65
PAR_PW_GE_CC_3,15as-45,56.6871286,1.319094372,16.6700789,149,134,107
PAR_PW_GE_CC_3,15as-30,58.21536792,1.217819728,16.9514185,153,138,110
PAR_PW_GE_CC_3,15as-15,59.06668367,1.468408266,16.88769211,156,140,113
PAR_PW_GE_CC_3,15as15,60.51429292,1.269986018,17.31289583,160,144,116
PAR_PW_GE_CC_3,15as45,58.24751957,1.337288973,18.19683404,154,138,108
PAR_PW_GE_CC_3,15as80,56.08870498,1.314608514,18.14667798,149,133,103
PAR_PW_GE_CC_3,45as-15,71.96859123,1.01141945,11.93318057,187,175,155
PAR_PW_GE_CC_3,45as15,64.08478721,0.994956558,14.95785241,168,154,129
PAR_PW_GE_CC_3,45as25,61.4180098,1.125627841,15.87249824,161,147,120
PAR_PW_GE_CC_3,45as45,58.4201046,1.275875669,17.37444735,154,139,110
PAR_PW_GE_CC_3,45as75,57.43292596,1.153311618,17.59847305,152,136,107
PAR_PW_GE_CC_3,45as110,57.66574556,1.058410332,16.94800485,152,137,109
PAR_PW_GEz_NG_2,15as-45,60.75039779,-7.730212765,15.44181199,144,150,119
PAR_PW_GEz_NG_2,15as-30,59.87247538,-8.030748488,15.55805686,141,148,117
PAR_PW_GEz_NG_2,15as-15,59.14162837,-7.733565701,15.65473459,140,146,115
PAR_PW_GEz_NG_2,15as15,60.53681172,-7.927301077,15.89903758,143,149,118
PAR_PW_GEz_NG_2,15as45,60.67727113,-8.1173621,15.697533,143,150,118
PAR_PW_GEz_NG_2,15as80,60.93335827,-8.103664736,15.59786209,144,150,119
PAR_PW_GEz_NG_2,45as-15,68.11835211,-6.537884329,14.35321181,165,169,140
PAR_PW_GEz_NG_2,45as15,62.22544287,-7.546024653,15.67254625,148,154,122
PAR_PW_GEz_NG_2,45as25,60.96025597,-7.676776515,15.81570582,145,150,119
PAR_PW_GEz_NG_2,45as45,60.1969017,-7.893511039,15.95852926,142,148,117
PAR_PW_GEz_NG_2,45as75,62.38031385,-8.015330485,15.42901185,147,154,123
PAR_PW_GEz_NG_2,45as110,65.65617638,-8.120099386,15.11767808,156,163,132
PAR_PW_GEz_NG_1,15as-45,74.72450324,-7.660134379,17.51239639,183,187,152
PAR_PW_GEz_NG_1,15as-30,74.57878276,-7.845348182,17.47327119,182,187,151
PAR_PW_GEz_NG_1,15as-15,74.02537974,-7.44854142,17.44927766,181,185,150
PAR_PW_GEz_NG_1,15as15,75.01396477,-7.664480677,17.64720041,183,188,152
PAR_PW_GEz_NG_1,15as45,74.27562426,-7.811198945,17.30785932,181,186,151
PAR_PW_GEz_NG_1,15as80,71.72335484,-7.860648774,16.91841374,174,179,145
PAR_PW_GEz_NG_1,45as-15,79.83011972,-6.738869845,14.9956317,197,201,170
PAR_PW_GEz_NG_1,45as15,74.17755124,-7.530452862,16.47867376,181,186,152
PAR_PW_GEz_NG_1,45as25,73.13573261,-7.534853298,16.57412053,178,183,149
PAR_PW_GEz_NG_1,45as45,72.02666277,-7.660534996,16.55389033,175,180,146
PAR_PW_GEz_NG_1,45as75,73.18031589,-7.610653873,16.05894651,177,183,150
PAR_PW_GEz_NG_1,45as110,72.85182189,-7.540300919,15.34680533,176,182,151
PAR_PW_GE_MC_1,15as-45,72.85841386,-1.215799801,11.16080115,185,179,158
PAR_PW_GE_MC_1,15as-30,71.99174907,-1.361114468,11.37938123,183,176,156
PAR_PW_GE_MC_1,15as-15,70.9482249,-1.17084218,11.80678268,180,174,152
PAR_PW_GE_MC_1,15as15,71.56288621,-1.308077989,12.14059937,182,175,153
PAR_PW_GE_MC_1,15as45,71.59099771,-1.301132,11.6779083,182,175,154
PAR_PW_GE_MC_1,15as80,71.62180403,-1.296830353,10.75132841,181,175,156
PAR_PW_GE_MC_1,45as-15,78.73496219,-0.954985156,9.792790217,201,195,177
PAR_PW_GE_MC_1,45as15,73.26077677,-1.319018165,11.02728024,186,180,160
PAR_PW_GE_MC_1,45as25,72.34850764,-1.229094978,11.08809278,184,177,157
PAR_PW_GE_MC_1,45as45,71.55393588,-1.243929763,11.19281267,182,175,155
PAR_PW_GE_MC_1,45as75,72.51169005,-1.373140263,10.70993121,184,178,158
PAR_PW_GE_MC_1,45as110,75.15605811,-1.394107744,9.714695108,190,185,167
PAR_PW_GE_CC_1,15as-45,68.82346681,0.603778629,16.53251119,181,167,138
PAR_PW_GE_CC_1,15as-30,69.10443618,0.434712484,16.33071729,181,167,139
PAR_PW_GE_CC_1,15as-15,68.84129172,0.674362823,16.28875166,181,167,139
PAR_PW_GE_CC_1,15as15,68.34775709,0.435082047,16.70643621,179,165,137
PAR_PW_GE_CC_1,15as45,66.18935972,0.489417257,17.03159875,174,160,131
PAR_PW_GE_CC_1,15as80,63.0915581,0.432519689,16.61605442,165,151,123
PAR_PW_GE_CC_1,45as-15,81.23962148,0.56421631,12.64238409,213,201,178
PAR_PW_GE_CC_1,45as15,71.68524798,0.304095528,15.46044942,188,174,148
PAR_PW_GE_CC_1,45as25,69.56039214,0.398722515,15.93647358,182,169,141
PAR_PW_GE_CC_1,45as45,66.96847128,0.455859441,16.59152448,176,162,133
PAR_PW_GE_CC_1,45as75,66.41421924,0.36104298,16.5594639,174,160,132
PAR_PW_GE_CC_1,45as110,65.22626945,0.325333741,15.7305602,170,157,130
PAR_PW_CB_PB_2,15as-45,50.22293092,26.74603044,14.75499599,169,101,96
PAR_PW_CB_PB_2,15as-30,50.42448271,27.00467931,14.89710208,170,101,96
PAR_PW_CB_PB_2,15as-15,50.70957993,26.83056544,14.70083475,171,102,97
PAR_PW_CB_PB_2,15as15,50.48728579,28.05744915,16.00898556,172,101,94
PAR_PW_CB_PB_2,15as45,47.82503351,30.68840369,18.3596349,169,92,84
PAR_PW_CB_PB_2,15as80,46.31936064,31.05852729,18.48049544,165,88,80
PAR_PW_CB_PB_2,45as-15,70.60104049,15.53841341,9.659038678,207,162,156
PAR_PW_CB_PB_2,45as15,58.41801097,20.75697123,12.9868611,183,127,119
PAR_PW_CB_PB_2,45as25,54.99703119,22.90841647,14.44874712,177,116,108
PAR_PW_CB_PB_2,45as45,51.28762223,25.64710311,16.46026261,171,105,95
PAR_PW_CB_PB_2,45as75,51.0451952,26.82356149,18.182355,173,103,92
PAR_PW_CB_PB_2,45as110,53.07010561,26.63660762,18.27277419,178,108,97
PAR_PW_CN_PB_3,15as-45,46.0537705,26.01861517,14.44595202,156,91,86
PAR_PW_CN_PB_3,15as-30,45.76399854,26.64186691,14.85226908,156,90,85
PAR_PW_CN_PB_3,15as-15,45.53042995,26.83867015,14.96825734,156,89,84
PAR_PW_CN_PB_3,15as15,45.82125527,27.87386437,16.16675004,159,89,83
PAR_PW_CN_PB_3,15as45,44.07694922,29.91440214,18.09559936,157,83,76
PAR_PW_CN_PB_3,15as80,43.20516706,30.2029167,18.09654889,155,81,74
PAR_PW_CN_PB_3,45as-15,62.03464297,16.06987139,9.690824896,184,139,133
PAR_PW_CN_PB_3,45as15,51.44852925,21.47835105,12.93141973,164,108,102
PAR_PW_CN_PB_3,45as25,48.92481882,23.43582287,14.23816736,161,100,93
PAR_PW_CN_PB_3,45as45,46.05606866,26.08640717,16.25095931,157,91,83
PAR_PW_CN_PB_3,45as75,45.96609283,27.41866748,18.11308361,159,90,80
PAR_PW_CN_PB_3,45as110,48.54486225,27.63338112,18.3665692,167,96,86
PAR_PW_GEz_NG_3,15as-45,58.27529675,-7.66545611,14.65099084,137,143,114
PAR_PW_GEz_NG_3,15as-30,57.87544807,-7.970865085,14.74556664,135,142,113
PAR_PW_GEz_NG_3,15as-15,57.69364692,-7.666930923,14.86186817,135,142,112
PAR_PW_GEz_NG_3,15as15,59.80698833,-7.897140452,15.10577361,141,147,117
PAR_PW_GEz_NG_3,15as45,60.02251264,-8.197718675,15.22401249,141,148,118
PAR_PW_GEz_NG_3,15as80,60.80490223,-8.38731177,15.53014724,143,150,119
PAR_PW_GEz_NG_3,45as-15,65.83614169,-6.171965314,13.34118369,159,162,136
PAR_PW_GEz_NG_3,45as15,60.85245407,-7.322078004,14.64409638,144,150,121
PAR_PW_GEz_NG_3,45as25,59.59698702,-7.546422755,15.04281433,141,147,117
PAR_PW_GEz_NG_3,45as45,59.1037873,-7.831113053,15.35466379,139,145,115
PAR_PW_GEz_NG_3,45as75,61.75104632,-8.055239632,15.14634178,145,153,122
PAR_PW_GEz_NG_3,45as110,65.34310737,-8.355665757,14.97294512,154,162,132
PAR_PW_GE+EB_NG_1,15as-45,62.26340497,-8.533248137,10.62174302,143,154,131
PAR_PW_GE+EB_NG_1,15as-30,61.47331259,-8.852378874,10.644659,140,152,129
PAR_PW_GE+EB_NG_1,15as-15,60.76262528,-8.667617398,10.89074582,139,151,127
PAR_PW_GE+EB_NG_1,15as15,61.82977656,-8.858202186,11.15731078,141,153,129
